YEAR,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,FL_DATE,OP_UNIQUE_CARRIER,OP_CARRIER_AIRLINE_ID,OP_CARRIER,TAIL_NUM,OP_CARRIER_FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,ORIGIN_STATE_NM,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_CITY_MARKET_ID,DEST,DEST_CITY_NAME,DEST_STATE_ABR,DEST_STATE_NM,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,DEP_DELAY_NEW,DEP_DEL15,DEP_TIME_BLK,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,ARR_DELAY_NEW,ARR_DEL15,ARR_TIME_BLK,CANCELLED,CRS_ELAPSED_TIME,ACTUAL_ELAPSED_TIME,AIR_TIME,FLIGHTS,DISTANCE
2023,1,2,1,1/2/2023 0:00,DL,19790,DL,N116DN,1016,14869,1486903,34614,SLC,"Salt Lake City, UT",UT,Utah,13204,1320402,31454,MCO,"Orlando, FL",FL,Florida,1750,1806,16,16,1,1700-1759,28,1834,39,29,1,108,67,67,1,0001-0559,0,251,302,245,1,1931
2023,1,3,2,1/3/2023 0:00,WN,19393,WN,N203WN,3357,12206,1220605,32206,HRL,"Harlingen/San Benito, TX",TX,Texas,12191,1219103,31453,HOU,"Houston, TX",TX,Texas,1045,1039,-6,0,0,1000-1059,6,1045,1130,4,1150,1134,-16,0,0,1100-1159,0,65,55,45,1,277
2023,1,5,4,1/5/2023 0:00,WN,19393,WN,N913WN,2818,13204,1320402,31454,MCO,"Orlando, FL",FL,Florida,11697,1169706,32467,FLL,"Fort Lauderdale, FL",FL,Florida,920,921,1,1,0,0900-0959,5,926,1005,4,1025,1009,-16,0,0,1000-1059,0,65,48,39,1,177
2023,1,8,7,1/8/2023 0:00,UA,19977,UA,N38458,1538,12264,1226402,30852,IAD,"Washington, DC",VA,Virginia,14986,1498603,34986,SRQ,"Sarasota/Bradenton, FL",FL,Florida,900,852,-8,0,0,0900-0959,14,906,1122,3,1126,1125,-1,0,0,1100-1159,0,146,153,136,1,849
2023,1,2,1,1/2/2023 0:00,UA,19977,UA,N839UA,562,11292,1129202,30325,DEN,"Denver, CO",CO,Colorado,14869,1486903,34614,SLC,"Salt Lake City, UT",UT,Utah,1135,1433,178,178,1,1100-1159,29,1502,1618,18,1311,1636,205,205,1,1300-1359,0,96,123,76,1,391
2023,1,1,7,1/1/2023 0:00,UA,19977,UA,N38727,495,14570,1457002,34570,RNO,"Reno, NV",NV,Nevada,12266,1226603,31453,IAH,"Houston, TX",TX,Texas,800,807,7,7,0,0800-0859,70,917,1419,11,1328,1430,62,62,1,1300-1359,0,208,263,182,1,1530
2023,1,1,7,1/1/2023 0:00,AS,19930,AS,N583AS,746,10397,1039707,30397,ATL,"Atlanta, GA",GA,Georgia,14747,1474703,30559,SEA,"Seattle, WA",WA,Washington,1645,1647,2,2,0,1600-1659,16,1703,1904,5,1925,1909,-16,0,0,1900-1959,0,340,322,301,1,2182
2023,1,2,1,1/2/2023 0:00,AA,19805,AA,N535UW,1571,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,Arizona,14100,1410005,34100,PHL,"Philadelphia, PA",PA,Pennsylvania,1315,1321,6,6,0,1300-1359,13,1334,1924,6,1939,1930,-9,0,0,1900-1959,0,264,249,230,1,2075
2023,1,5,4,1/5/2023 0:00,DL,19790,DL,N306DN,2107,10397,1039707,30397,ATL,"Atlanta, GA",GA,Georgia,14683,1468305,33214,SAT,"San Antonio, TX",TX,Texas,1108,1114,6,6,0,1100-1159,11,1125,1239,7,1249,1246,-3,0,0,1200-1259,0,161,152,134,1,874
2023,1,5,4,1/5/2023 0:00,DL,19790,DL,N364NW,1135,11433,1143302,31295,DTW,"Detroit, MI",MI,Michigan,13495,1349505,33495,MSY,"New Orleans, LA",LA,Louisiana,1550,1741,111,111,1,1500-1559,16,1757,1901,7,1739,1908,89,89,1,1700-1759,0,169,147,124,1,926
2023,1,2,1,1/2/2023 0:00,OO,20304,OO,N278SY,3795,14869,1486903,34614,SLC,"Salt Lake City, UT",UT,Utah,14489,1448903,34489,RDM,"Bend/Redmond, OR",OR,Oregon,2250,2317,27,27,1,2200-2259,35,2352,5,5,2345,10,25,25,1,2300-2359,0,115,113,73,1,525
2023,1,3,2,1/3/2023 0:00,WN,19393,WN,N8578Q,2483,14057,1405702,34057,PDX,"Portland, OR",OR,Oregon,13232,1323202,30977,MDW,"Chicago, IL",IL,Illinois,1235,1238,3,3,0,1200-1259,6,1244,2209,5,1825,2214,,,,1800-1859,0,230,,,1,1751
2023,1,6,5,1/6/2023 0:00,UA,19977,UA,N838UA,2375,11292,1129202,30325,DEN,"Denver, CO",CO,Colorado,12953,1295304,31703,LGA,"New York, NY",NY,New York,1355,1350,-5,0,0,1300-1359,18,1408,1913,4,1931,1917,-14,0,0,1900-1959,0,216,207,185,1,1620
2023,1,2,1,1/2/2023 0:00,B6,20409,B6,N623JB,1091,11697,1169706,32467,FLL,"Fort Lauderdale, FL",FL,Florida,10732,1073203,30732,BQN,"Aguadilla, PR",PR,Puerto Rico,1005,1034,29,29,1,1000-1059,24,1058,1354,7,1330,1401,31,31,1,1300-1359,0,145,147,116,1,982
2023,1,6,5,1/6/2023 0:00,AA,19805,AA,N304RB,2362,13303,1330303,32467,MIA,"Miami, FL",FL,Florida,11278,1127805,30852,DCA,"Washington, DC",VA,Virginia,2118,2113,-5,0,0,2100-2159,22,2135,2339,4,2359,2343,-16,0,0,2300-2359,0,161,150,124,1,919
2023,1,7,6,1/7/2023 0:00,WN,19393,WN,N8736J,1039,12758,1275804,32758,KOA,"Kona, HI",HI,Hawaii,14831,1483106,32457,SJC,"San Jose, CA",CA,California,1415,1425,10,10,0,1400-1459,13,1438,2100,5,2130,2105,-25,0,0,2100-2159,0,315,280,262,1,2384
2023,1,8,7,1/8/2023 0:00,UA,19977,UA,N27252,1165,12266,1226603,31453,IAH,"Houston, TX",TX,Texas,11697,1169706,32467,FLL,"Fort Lauderdale, FL",FL,Florida,1010,1011,1,1,0,1000-1059,36,1047,1337,4,1341,1341,0,0,0,1300-1359,0,151,150,110,1,966
2023,1,8,7,1/8/2023 0:00,YX,20452,YX,N752YX,3492,12264,1226402,30852,IAD,"Washington, DC",VA,Virginia,14321,1432105,34321,PWM,"Portland, ME",ME,Maine,1717,1734,17,17,1,1700-1759,17,1751,1902,4,1900,1906,6,6,0,1900-1959,0,103,92,71,1,493
2023,1,1,7,1/1/2023 0:00,MQ,20398,MQ,N274NN,4229,10423,1042302,30423,AUS,"Austin, TX",TX,Texas,13495,1349505,33495,MSY,"New Orleans, LA",LA,Louisiana,1841,1834,-7,0,0,1800-1859,12,1846,1948,3,2003,1951,-12,0,0,2000-2059,0,82,77,62,1,444
2023,1,4,3,1/4/2023 0:00,DL,19790,DL,N940AT,2888,11986,1198603,31986,GRR,"Grand Rapids, MI",MI,Michigan,10397,1039707,30397,ATL,"Atlanta, GA",GA,Georgia,1648,1645,-3,0,0,1600-1659,12,1657,1841,6,1851,1847,-4,0,0,1800-1859,0,123,122,104,1,640
2023,1,4,3,1/4/2023 0:00,DL,19790,DL,N541US,2290,11697,1169706,32467,FLL,"Fort Lauderdale, FL",FL,Florida,10397,1039707,30397,ATL,"Atlanta, GA",GA,Georgia,1147,1430,163,163,1,1100-1159,22,1452,1619,6,1344,1625,161,161,1,1300-1359,0,117,115,87,1,581
2023,1,1,7,1/1/2023 0:00,DL,19790,DL,N382DN,718,12889,1288904,32211,LAS,"Las Vegas, NV",NV,Nevada,13487,1348702,31650,MSP,"Minneapolis, MN",MN,Minnesota,1430,1432,2,2,0,1400-1459,22,1454,1921,9,1939,1930,-9,0,0,1900-1959,0,189,178,147,1,1299
2023,1,1,7,1/1/2023 0:00,WN,19393,WN,N431WN,975,13232,1323202,30977,MDW,"Chicago, IL",IL,Illinois,13296,1329605,30721,MHT,"Manchester, NH",NH,New Hampshire,1215,1233,18,18,1,1200-1259,6,1239,1515,3,1515,1518,3,3,0,1500-1559,0,120,105,96,1,838
2023,1,5,4,1/5/2023 0:00,NK,20416,NK,N503NK,452,13487,1348702,31650,MSP,"Minneapolis, MN",MN,Minnesota,10397,1039707,30397,ATL,"Atlanta, GA",GA,Georgia,835,918,43,43,1,0800-0859,17,935,1230,8,1218,1238,20,20,1,1200-1259,0,163,140,115,1,907
2023,1,5,4,1/5/2023 0:00,UA,19977,UA,N422UA,2194,12266,1226603,31453,IAH,"Houston, TX",TX,Texas,14122,1412202,30198,PIT,"Pittsburgh, PA",PA,Pennsylvania,1202,1203,1,1,0,1200-1259,22,1225,1535,4,1543,1539,-4,0,0,1500-1559,0,161,156,130,1,1117
2023,1,6,5,1/6/2023 0:00,WN,19393,WN,N251WN,286,10693,1069302,30693,BNA,"Nashville, TN",TN,Tennessee,10821,1082106,30852,BWI,"Baltimore, MD",MD,Maryland,515,513,-2,0,0,0001-0559,16,529,744,3,805,747,-18,0,0,0800-0859,0,110,94,75,1,587
2023,1,9,1,1/9/2023 0:00,UA,19977,UA,N16701,241,14683,1468305,33214,SAT,"San Antonio, TX",TX,Texas,12266,1226603,31453,IAH,"Houston, TX",TX,Texas,1852,1846,-6,0,0,1800-1859,15,1901,1934,6,1954,1940,-14,0,0,1900-1959,0,62,54,33,1,191
2023,1,1,7,1/1/2023 0:00,DL,19790,DL,N924AT,1620,14122,1412202,30198,PIT,"Pittsburgh, PA",PA,Pennsylvania,13487,1348702,31650,MSP,"Minneapolis, MN",MN,Minnesota,635,634,-1,0,0,0600-0659,13,647,744,11,816,755,-21,0,0,0800-0859,0,161,141,117,1,726
2023,1,4,3,1/4/2023 0:00,WN,19393,WN,N7866A,732,11540,1154005,30615,ELP,"El Paso, TX",TX,Texas,12191,1219103,31453,HOU,"Houston, TX",TX,Texas,1240,1241,1,1,0,1200-1259,19,1300,1527,3,1530,1530,0,0,0,1500-1559,0,110,109,87,1,677
2023,1,9,1,1/9/2023 0:00,UA,19977,UA,N63890,2207,14747,1474703,30559,SEA,"Seattle, WA",WA,Washington,11292,1129202,30325,DEN,"Denver, CO",CO,Colorado,1602,1557,-5,0,0,1600-1659,19,1616,1915,6,1940,1921,-19,0,0,1900-1959,0,158,144,119,1,1024
2023,1,6,5,1/6/2023 0:00,G4,20368,G4,218NV,60,12889,1288904,32211,LAS,"Las Vegas, NV",NV,Nevada,11921,1192102,31921,GJT,"Grand Junction, CO",CO,Colorado,1325,1318,-7,0,0,1300-1359,29,1347,1546,4,1550,1550,0,0,0,1500-1559,0,85,92,59,1,420
2023,1,1,7,1/1/2023 0:00,DL,19790,DL,N128DN,2854,10721,1072102,30721,BOS,"Boston, MA",MA,Massachusetts,13204,1320402,31454,MCO,"Orlando, FL",FL,Florida,700,707,7,7,0,0700-0759,25,732,1012,7,1030,1019,-11,0,0,1000-1059,0,210,192,160,1,1121
2023,1,8,7,1/8/2023 0:00,AA,19805,AA,N733UW,1650,14307,1430706,30721,PVD,"Providence, RI",RI,Rhode Island,11278,1127805,30852,DCA,"Washington, DC",VA,Virginia,1228,1225,-3,0,0,1200-1259,13,1238,1357,7,1359,1404,5,5,0,1300-1359,0,91,99,79,1,356
2023,1,10,2,1/10/2023 0:00,DL,19790,DL,N331DN,1015,12478,1247805,31703,JFK,"New York, NY",NY,New York,13204,1320402,31454,MCO,"Orlando, FL",FL,Florida,735,728,-7,0,0,0700-0759,28,756,1013,7,1035,1020,-15,0,0,1000-1059,0,180,172,137,1,944
2023,1,5,4,1/5/2023 0:00,DL,19790,DL,N361DN,2314,10397,1039707,30397,ATL,"Atlanta, GA",GA,Georgia,14027,1402702,34027,PBI,"West Palm Beach/Palm Beach, FL",FL,Florida,1012,1010,-2,0,0,1000-1059,19,1029,1159,5,1205,1204,-1,0,0,1200-1259,0,113,114,90,1,545
2023,1,7,6,1/7/2023 0:00,AA,19805,AA,N963AN,2391,11057,1105703,31057,CLT,"Charlotte, NC",NC,North Carolina,13930,1393008,30977,ORD,"Chicago, IL",IL,Illinois,1815,1816,1,1,0,1800-1859,23,1839,1917,18,1920,1935,15,15,1,1900-1959,0,125,139,98,1,599
2023,1,5,4,1/5/2023 0:00,NK,20416,NK,N650NK,1849,12889,1288904,32211,LAS,"Las Vegas, NV",NV,Nevada,14908,1490803,32575,SNA,"Santa Ana, CA",CA,California,800,758,-2,0,0,0800-0859,30,828,916,6,904,922,18,18,1,0900-0959,0,64,84,48,1,226
2023,1,3,2,1/3/2023 0:00,AA,19805,AA,N723UW,2437,15304,1530402,33195,TPA,"Tampa, FL",FL,Florida,14492,1449202,34492,RDU,"Raleigh/Durham, NC",NC,North Carolina,815,912,57,57,1,0800-0859,20,932,1103,4,1004,1107,63,63,1,1000-1059,0,109,115,91,1,587
2023,1,5,4,1/5/2023 0:00,OO,20304,OO,N719SK,3079,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,Arizona,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,Oklahoma,1000,959,-1,0,0,1000-1059,32,1031,1308,5,1308,1313,5,5,0,1300-1359,0,128,134,97,1,833
2023,1,2,1,1/2/2023 0:00,G4,20368,G4,281NV,343,10693,1069302,30693,BNA,"Nashville, TN",TN,Tennessee,11775,1177502,31775,FSD,"Sioux Falls, SD",SD,South Dakota,830,824,-6,0,0,0800-0859,16,840,1024,5,1043,1029,-14,0,0,1000-1059,0,133,125,104,1,741
2023,1,2,1,1/2/2023 0:00,WN,19393,WN,N8771D,161,13891,1389101,32575,ONT,"Ontario, CA",CA,California,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,Arizona,620,616,-4,0,0,0600-0659,17,633,820,4,840,824,-16,0,0,0800-0859,0,80,68,47,1,325
2023,1,7,6,1/7/2023 0:00,WN,19393,WN,N8818Q,1763,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,Arizona,14679,1467903,33570,SAN,"San Diego, CA",CA,California,910,907,-3,0,0,0900-0959,12,919,910,3,920,913,-7,0,0,0900-0959,0,70,66,51,1,304
2023,1,3,2,1/3/2023 0:00,WN,19393,WN,N550WN,3081,10849,1084907,30849,BZN,"Bozeman, MT",MT,Montana,11292,1129202,30325,DEN,"Denver, CO",CO,Colorado,1630,1712,42,42,1,1600-1659,14,1726,1835,6,1810,1841,31,31,1,1800-1859,0,100,89,69,1,524
2023,1,6,5,1/6/2023 0:00,OH,20397,OH,N532EA,5174,12323,1232305,32323,ILM,"Wilmington, NC",NC,North Carolina,11278,1127805,30852,DCA,"Washington, DC",VA,Virginia,600,600,0,0,0,0600-0659,20,620,708,5,719,713,-6,0,0,0700-0759,0,79,73,48,1,319
2023,1,8,7,1/8/2023 0:00,WN,19393,WN,N944WN,1511,11292,1129202,30325,DEN,"Denver, CO",CO,Colorado,12339,1233904,32337,IND,"Indianapolis, IN",IN,Indiana,1105,1105,0,0,0,1100-1159,14,1119,1513,3,1525,1516,-9,0,0,1500-1559,0,140,131,114,1,977
2023,1,3,2,1/3/2023 0:00,WN,19393,WN,N287WN,120,14831,1483106,32457,SJC,"San Jose, CA",CA,California,12892,1289208,32575,LAX,"Los Angeles, CA",CA,California,1735,1752,17,17,1,1700-1759,15,1807,1858,5,1855,1903,8,8,0,1800-1859,0,80,71,51,1,308
2023,1,1,7,1/1/2023 0:00,9E,20363,9E,N921XJ,4711,10397,1039707,30397,ATL,"Atlanta, GA",GA,Georgia,15919,1591905,31834,XNA,"Fayetteville, AR",AR,Arkansas,1130,1127,-3,0,0,1100-1159,17,1144,1214,2,1235,1216,-19,0,0,1200-1259,0,125,109,90,1,589
2023,1,10,2,1/10/2023 0:00,F9,20436,F9,N392FR,1564,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,Arizona,10397,1039707,30397,ATL,"Atlanta, GA",GA,Georgia,2357,36,39,39,1,2300-2359,11,47,544,13,533,557,24,24,1,0001-0559,0,216,201,177,1,1587
2023,1,2,1,1/2/2023 0:00,AA,19805,AA,N584UW,563,11057,1105703,31057,CLT,"Charlotte, NC",NC,North Carolina,14100,1410005,34100,PHL,"Philadelphia, PA",PA,Pennsylvania,927,918,-9,0,0,0900-0959,10,928,1035,4,1108,1039,-29,0,0,1100-1159,0,101,81,67,1,449
2023,1,5,4,1/5/2023 0:00,OH,20397,OH,N561NN,5155,11057,1105703,31057,CLT,"Charlotte, NC",NC,North Carolina,10874,1087402,30647,CAK,"Akron, OH",OH,Ohio,1817,1846,29,29,1,1800-1859,37,1923,2024,6,1953,2030,37,37,1,1900-1959,0,96,104,61,1,394
2023,1,7,6,1/7/2023 0:00,DL,19790,DL,N371NB,2082,11433,1143302,31295,DTW,"Detroit, MI",MI,Michigan,13495,1349505,33495,MSY,"New Orleans, LA",LA,Louisiana,848,855,7,7,0,0800-0859,37,932,1038,3,1043,1041,-2,0,0,1000-1059,0,175,166,126,1,926
2023,1,4,3,1/4/2023 0:00,DL,19790,DL,N366NW,1560,12339,1233904,32337,IND,"Indianapolis, IN",IN,Indiana,10397,1039707,30397,ATL,"Atlanta, GA",GA,Georgia,540,537,-3,0,0,0001-0559,13,550,708,33,722,741,19,19,1,0700-0759,0,102,124,78,1,432
2023,1,3,2,1/3/2023 0:00,OH,20397,OH,N603NN,5124,10599,1059904,30599,BHM,"Birmingham, AL",AL,Alabama,11057,1105703,31057,CLT,"Charlotte, NC",NC,North Carolina,1110,1106,-4,0,0,1100-1159,11,1117,1314,10,1342,1324,-18,0,0,1300-1359,0,92,78,57,1,350
2023,1,9,1,1/9/2023 0:00,UA,19977,UA,N18112,627,11292,1129202,30325,DEN,"Denver, CO",CO,Colorado,11618,1161802,31703,EWR,"Newark, NJ",NJ,New Jersey,817,812,-5,0,0,0800-0859,15,827,1332,8,1400,1340,-20,0,0,1400-1459,0,223,208,185,1,1605
2023,1,1,7,1/1/2023 0:00,AA,19805,AA,N133AN,938,14100,1410005,34100,PHL,"Philadelphia, PA",PA,Pennsylvania,14027,1402702,34027,PBI,"West Palm Beach/Palm Beach, FL",FL,Florida,1854,1845,-9,0,0,1800-1859,16,1901,2106,4,2142,2110,-32,0,0,2100-2159,0,168,145,125,1,951
2023,1,8,7,1/8/2023 0:00,OO,20304,OO,N744EV,3054,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,Texas,10372,1037205,30372,ASE,"Aspen, CO",CO,Colorado,1019,1013,-6,0,0,1000-1059,16,1029,1201,9,1155,1210,15,15,1,1100-1159,0,156,177,152,1,701
2023,1,1,7,1/1/2023 0:00,WN,19393,WN,N7819A,5,11259,1125904,30194,DAL,"Dallas, TX",TX,Texas,12191,1219103,31453,HOU,"Houston, TX",TX,Texas,1000,953,-7,0,0,1000-1059,14,1007,1049,4,1110,1053,-17,0,0,1100-1159,0,70,60,42,1,239
2023,1,7,6,1/7/2023 0:00,YX,20452,YX,N731YX,3582,12264,1226402,30852,IAD,"Washington, DC",VA,Virginia,10529,1052907,30529,BDL,"Hartford, CT",CT,Connecticut,2210,2210,0,0,0,2200-2259,20,2230,2324,21,2331,2345,14,14,0,2300-2359,0,81,95,54,1,325
2023,1,6,5,1/6/2023 0:00,F9,20436,F9,N326FR,1299,15070,1507003,31703,SWF,"Newburgh/Poughkeepsie, NY",NY,New York,13204,1320402,31454,MCO,"Orlando, FL",FL,Florida,1142,1133,-9,0,0,1100-1159,11,1144,1422,13,1507,1435,-32,0,0,1500-1559,0,205,182,158,1,989
2023,1,4,3,1/4/2023 0:00,UA,19977,UA,N69847,550,11292,1129202,30325,DEN,"Denver, CO",CO,Colorado,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,Texas,954,1001,7,7,0,0900-0959,26,1027,1248,14,1254,1302,8,8,0,1200-1259,0,120,121,81,1,641
2023,1,9,1,1/9/2023 0:00,WN,19393,WN,N946WN,507,10994,1099402,30994,CHS,"Charleston, SC",SC,South Carolina,10693,1069302,30693,BNA,"Nashville, TN",TN,Tennessee,635,628,-7,0,0,0600-0659,9,637,651,6,715,657,-18,0,0,0700-0759,0,100,89,74,1,439
2023,1,7,6,1/7/2023 0:00,WN,19393,WN,N8672F,2389,14843,1484306,34819,SJU,"San Juan, PR",PR,Puerto Rico,10821,1082106,30852,BWI,"Baltimore, MD",MD,Maryland,625,625,0,0,0,0600-0659,15,640,944,3,945,947,2,2,0,0900-0959,0,260,262,244,1,1565
2023,1,10,2,1/10/2023 0:00,B6,20409,B6,N3115J,1806,10693,1069302,30693,BNA,"Nashville, TN",TN,Tennessee,10721,1072102,30721,BOS,"Boston, MA",MA,Massachusetts,1345,1337,-8,0,0,1300-1359,13,1350,1653,8,1714,1701,-13,0,0,1700-1759,0,149,144,123,1,942
2023,1,7,6,1/7/2023 0:00,DL,19790,DL,N697DL,1490,14635,1463502,31714,RSW,"Fort Myers, FL",FL,Florida,10397,1039707,30397,ATL,"Atlanta, GA",GA,Georgia,656,653,-3,0,0,0600-0659,11,704,827,11,844,838,-6,0,0,0800-0859,0,108,105,83,1,515
2023,1,2,1,1/2/2023 0:00,WN,19393,WN,N8536Z,3239,12954,1295407,32575,LGB,"Long Beach, CA",CA,California,12889,1288904,32211,LAS,"Las Vegas, NV",NV,Nevada,1630,1730,60,60,1,1600-1659,13,1743,1829,4,1735,1833,58,58,1,1700-1759,0,65,63,46,1,231
2023,1,7,6,1/7/2023 0:00,DL,19790,DL,N336DX,2601,11433,1143302,31295,DTW,"Detroit, MI",MI,Michigan,12892,1289208,32575,LAX,"Los Angeles, CA",CA,California,825,823,-2,0,0,0800-0859,10,833,944,7,1042,951,-51,0,0,1000-1059,0,317,268,251,1,1979
2023,1,3,2,1/3/2023 0:00,B6,20409,B6,N324JB,1074,10693,1069302,30693,BNA,"Nashville, TN",TN,Tennessee,12478,1247805,31703,JFK,"New York, NY",NY,New York,1055,1105,10,10,0,1000-1059,14,1119,1409,11,1415,1420,5,5,0,1400-1459,0,140,135,110,1,765
2023,1,9,1,1/9/2023 0:00,9E,20363,9E,N336PQ,4834,11996,1199603,31871,GSP,"Greer, SC",SC,South Carolina,12953,1295304,31703,LGA,"New York, NY",NY,New York,1900,1844,-16,0,0,1900-1959,18,1902,2029,6,2058,2035,-23,0,0,2000-2059,0,118,111,87,1,610
2023,1,4,3,1/4/2023 0:00,AS,19930,AS,N214AK,26,14747,1474703,30559,SEA,"Seattle, WA",WA,Washington,13930,1393008,30977,ORD,"Chicago, IL",IL,Illinois,1755,1746,-9,0,0,1700-1759,26,1812,2340,9,2357,2349,-8,0,0,2300-2359,0,242,243,208,1,1721
2023,1,7,6,1/7/2023 0:00,AA,19805,AA,N990AU,412,12889,1288904,32211,LAS,"Las Vegas, NV",NV,Nevada,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,Texas,1446,1443,-3,0,0,1400-1459,16,1459,1912,14,1926,1926,0,0,0,1900-1959,0,160,163,133,1,1055
2023,1,5,4,1/5/2023 0:00,B6,20409,B6,N3085J,836,13487,1348702,31650,MSP,"Minneapolis, MN",MN,Minnesota,10721,1072102,30721,BOS,"Boston, MA",MA,Massachusetts,2035,2044,9,9,0,2000-2059,16,2100,18,4,21,22,1,1,0,0001-0559,0,166,158,138,1,1124
2023,1,10,2,1/10/2023 0:00,NK,20416,NK,N530NK,3100,13303,1330303,32467,MIA,"Miami, FL",FL,Florida,10397,1039707,30397,ATL,"Atlanta, GA",GA,Georgia,620,622,2,2,0,0600-0659,12,634,759,4,803,803,0,0,0,0800-0859,0,103,101,85,1,594
2023,1,3,2,1/3/2023 0:00,OO,20304,OO,N609SK,3844,11337,1133705,31337,DLH,"Duluth, MN",MN,Minnesota,13487,1348702,31650,MSP,"Minneapolis, MN",MN,Minnesota,510,,,,,0001-0559,,,,,626,,,,,0600-0659,1,76,,,1,144
2023,1,5,4,1/5/2023 0:00,AS,19930,AS,N537AS,66,10926,1092603,30913,CDV,"Cordova, AK",AK,Alaska,15991,1599102,35991,YAK,"Yakutat, AK",AK,Alaska,1528,1512,-16,0,0,1500-1559,20,1532,1610,6,1625,1616,-9,0,0,1600-1659,0,57,64,38,1,213
2023,1,3,2,1/3/2023 0:00,F9,20436,F9,N359FR,2334,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,Arizona,14100,1410005,34100,PHL,"Philadelphia, PA",PA,Pennsylvania,119,307,108,108,1,0001-0559,12,319,903,7,752,910,78,78,1,0700-0759,0,273,243,224,1,2075
2023,1,5,4,1/5/2023 0:00,DL,19790,DL,N344DN,1337,10423,1042302,30423,AUS,"Austin, TX",TX,Texas,12892,1289208,32575,LAX,"Los Angeles, CA",CA,California,1600,1559,-1,0,0,1600-1659,18,1617,1717,11,1730,1728,-2,0,0,1700-1759,0,210,209,180,1,1242
2023,1,3,2,1/3/2023 0:00,MQ,20398,MQ,N613AE,4223,11637,1163703,31637,FAR,"Fargo, ND",ND,North Dakota,13930,1393008,30977,ORD,"Chicago, IL",IL,Illinois,1545,1609,24,24,1,1500-1559,16,1625,1757,28,1739,1825,46,46,1,1700-1759,0,114,136,92,1,557
2023,1,4,3,1/4/2023 0:00,AA,19805,AA,N945AN,2916,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,Texas,12953,1295304,31703,LGA,"New York, NY",NY,New York,1034,1156,82,82,1,1000-1059,16,1212,1553,6,1455,1559,64,64,1,1400-1459,0,201,183,161,1,1389
2023,1,4,3,1/4/2023 0:00,UA,19977,UA,N16732,1525,14492,1449202,34492,RDU,"Raleigh/Durham, NC",NC,North Carolina,11618,1161802,31703,EWR,"Newark, NJ",NJ,New Jersey,600,553,-7,0,0,0600-0659,16,609,715,25,735,740,5,5,0,0700-0759,0,95,107,66,1,416
2023,1,6,5,1/6/2023 0:00,WN,19393,WN,N7840A,1572,13232,1323202,30977,MDW,"Chicago, IL",IL,Illinois,10693,1069302,30693,BNA,"Nashville, TN",TN,Tennessee,2125,2114,-11,0,0,2100-2159,7,2121,2219,4,2255,2223,-32,0,0,2200-2259,0,90,69,58,1,395
2023,1,10,2,1/10/2023 0:00,AS,19930,AS,N478AS,387,13487,1348702,31650,MSP,"Minneapolis, MN",MN,Minnesota,14747,1474703,30559,SEA,"Seattle, WA",WA,Washington,700,654,-6,0,0,0700-0759,43,737,910,10,910,920,10,10,0,0900-0959,0,250,266,213,1,1399
2023,1,1,7,1/1/2023 0:00,AA,19805,AA,N424AN,465,14771,1477104,32457,SFO,"San Francisco, CA",CA,California,14100,1410005,34100,PHL,"Philadelphia, PA",PA,Pennsylvania,1240,1230,-10,0,0,1200-1259,15,1245,2020,6,2054,2026,-28,0,0,2000-2059,0,314,296,275,1,2521
2023,1,9,1,1/9/2023 0:00,NK,20416,NK,N628NK,2698,12889,1288904,32211,LAS,"Las Vegas, NV",NV,Nevada,12892,1289208,32575,LAX,"Los Angeles, CA",CA,California,1640,1643,3,3,0,1600-1659,17,1700,1753,6,1756,1759,3,3,0,1700-1759,0,76,76,53,1,236
2023,1,2,1,1/2/2023 0:00,WN,19393,WN,N8564Z,1482,13303,1330303,32467,MIA,"Miami, FL",FL,Florida,13232,1323202,30977,MDW,"Chicago, IL",IL,Illinois,600,903,183,183,1,0600-0659,22,925,1103,9,815,1112,177,177,1,0800-0859,0,195,189,158,1,1182
2023,1,8,7,1/8/2023 0:00,OH,20397,OH,N567NN,5092,10431,1043106,30431,AVL,"Asheville, NC",NC,North Carolina,11057,1105703,31057,CLT,"Charlotte, NC",NC,North Carolina,2030,2017,-13,0,0,2000-2059,16,2033,2100,15,2136,2115,-21,0,0,2100-2159,0,66,58,27,1,91
